time,LVCM2-FC503F,LVCM-TI-C503A-I.PV,LVCM2-FC503AS.PV,LVCM2-TC503T,LVCM2-TC503B,LVCM-PI-C503A-T.PV,LVCM-PI-C503A-B.PV,LVCM2-LC503,EDC
2022-09-15 00:30:00,14.8016987,No Data,2585.0227051,102.0999985,104.6130524,1259.1871338,1296.0115967,50.7854118,0.0
2022-09-15 09:00:00,14.7907915,No Data,2624.8261719,102.0999985,104.8107834,1278.701416,1303.3405762,50.4018555,0.0
2022-09-15 17:00:00,10.4464941,No Data,2589.1972656,103.0945358,105.5,1518.767334,1542.5222168,49.9177284,0.0
2022-09-16 00:30:00,12.1224747,No Data,2538.3017578,102.8000031,105.2870102,1433.2598877,1499.0661621,49.9971886,0.0
2022-09-16 09:00:00,12.5635281,No Data,2530.1008301,102.8000031,105.3706055,1476.7313232,1487.7194824,50.0,0.0
2022-09-16 16:30:00,10.2280703,No Data,2486.0500488,103.1533585,105.31353,1528.0429688,1547.753418,49.819088,0.0
2022-09-17 00:30:00,11.8315811,No Data,2452.7324219,102.5,104.9721298,1299.9770508,1365.2576904,49.8897629,0.0
2022-09-17 09:00:00,12.5553484,No Data,2454.0935059,102.4331436,104.8809662,1280.418457,1284.1040039,50.0101089,0.0
2022-09-17 17:00:00,10.0092192,No Data,2504.3952637,102.8131409,105.6999969,1599.9412842,1648.3118896,50.0273819,0.0
2022-09-18 00:30:00,12.0108252,No Data,2490.1096191,102.8506851,105.0507355,1353.2209473,1400.4411621,50.1157265,0.0
2022-09-18 09:00:00,12.5822496,No Data,2465.1433105,102.5045242,105.0918427,1336.4317627,1419.9603271,49.9829865,0.0
2022-09-18 16:30:00,11.4980555,No Data,2473.1176758,102.5407715,104.8021469,1247.395752,1304.4923096,49.9364548,0.0
2022-09-19 00:30:00,11.7146053,No Data,2499.3652344,102.8000031,105.3026581,1492.0356445,1515.4619141,50.0,0.0
2022-09-19 09:00:00,12.6873827,No Data,2447.6203613,102.3000031,105.0928116,1330.9537354,1375.7645264,49.8948326,0.0
2022-09-19 17:00:00,11.0100002,No Data,2488.2116699,102.6999969,105.3188019,1446.1202393,1505.0,50.0,0.0
2022-09-20 00:30:00,11.7124996,No Data,2486.4199219,102.8000031,105.5122681,1509.9216309,1548.5036621,50.1087151,0.0
2022-09-20 09:00:00,12.7346125,No Data,2490.4328613,102.5,105.1216049,1276.1113281,1339.0706787,49.7294884,0.0
2022-09-20 16:30:00,11.1648235,No Data,2471.0,102.6999969,105.2058182,1420.0535889,1473.0429688,50.0,0.0
2022-09-20 17:00:00,11.1876965,No Data,2483.5424805,102.7318649,105.2314987,1416.0128174,1451.3123779,50.3586807,0.0
2022-09-21 00:30:00,10.9476843,No Data,2380.6569824,103.1833038,105.4334564,1535.9025879,1563.859375,50.0,0.0
2022-09-21 09:00:00,12.7119541,No Data,2415.4494629,102.072258,105.1425171,1461.9356689,1487.7852783,49.7999992,0.0
2022-09-21 16:30:00,9.8061638,No Data,3073.1496582,101.5,103.9928741,906.4369507,959.4373169,50.4526138,0.0
2022-09-22 00:30:00,11.2949343,No Data,2503.5102539,103.0,105.6669922,1554.6466064,1558.4160156,50.0,0.0
2022-09-22 09:00:00,10.2406969,No Data,2490.0,103.1875153,105.6999969,1550.0324707,1575.3323975,49.4974937,0.0
2022-09-22 16:30:00,9.9891672,No Data,2519.2961426,103.0504761,105.5498581,1484.9758301,1533.9748535,49.9028206,0.0
2022-09-23 00:30:00,9.0003862,No Data,2995.7832031,101.6073608,104.0434189,1014.9084473,1075.161377,49.6446838,0.0
2022-09-23 09:00:00,14.5535755,No Data,2528.732666,102.1025009,104.6201324,1160.0560303,1186.4674072,50.2084503,0.0
2022-09-23 17:00:00,11.7239428,No Data,2589.8505859,102.5571594,105.2863617,1404.2890625,1455.46875,50.1367798,0.0
2022-09-24 00:30:00,12.4809914,No Data,2598.8044434,102.5,105.3649063,1416.1639404,1429.5200195,50.0,0.0
2022-09-24 09:00:00,12.3083658,No Data,2565.7231445,102.4000015,105.0,1355.5426025,1362.0610352,49.7827263,0.0
2022-09-24 16:30:00,11.7045889,No Data,2571.3764648,102.3608704,105.016304,1350.520874,1387.435791,50.1458168,0.0
2022-09-25 00:30:00,11.6938639,No Data,2586.7041016,102.755806,105.3717575,1526.8930664,1529.7720947,50.0,0.0
2022-09-25 09:00:00,12.6200895,No Data,2589.0061035,102.1999969,105.0223618,1319.0096436,1338.0831299,50.145031,0.0
2022-09-25 16:30:00,11.2017546,No Data,2559.4768066,102.1546555,104.8652802,1224.9697266,1274.5559082,50.3447418,0.0
2022-09-26 00:30:00,11.455411,No Data,2599.425293,102.5262527,105.2763901,1412.9803467,1427.3535156,50.0,0.0
2022-09-26 09:00:00,12.2167768,No Data,2584.6687012,102.0999985,104.9317017,1323.2304688,1331.8337402,49.7052841,0.0
2022-09-26 16:30:00,11.0170345,No Data,2665.9143066,102.5715866,105.2454987,1408.6358643,1473.9066162,49.6586342,0.0
2022-09-27 00:30:00,11.7567406,No Data,2635.979248,102.7494888,105.4000015,1529.3912354,1551.2408447,50.0,0.0
2022-09-27 09:00:00,12.7703304,No Data,2667.7993164,102.3572311,105.3910141,1466.793335,1507.6512451,49.802227,0.0
2022-09-27 16:30:00,11.0195913,No Data,2618.4680176,102.7156296,105.3396988,1417.7801514,1487.638916,49.8482285,0.0
2022-09-28 09:00:00,12.3003044,No Data,2633.519043,102.4343643,105.495369,1507.6143799,1552.6635742,50.0,0.0
2022-09-28 16:30:00,11.0166082,No Data,2630.4953613,102.9357834,105.3000031,1488.9697266,1535.2963867,50.0,0.0
2022-09-29 00:30:00,12.2106628,No Data,2591.0986328,102.5,105.2474365,1416.5227051,1420.4561768,50.2219887,0.0
2022-09-29 09:00:00,12.5607815,No Data,2618.4606934,101.9265594,105.1999969,1370.4432373,1391.4064941,49.8736229,0.0
2022-09-29 16:30:00,10.0005531,No Data,2600.1855469,102.7563782,105.5514221,1545.6031494,1593.4703369,50.3100929,0.0
2022-09-30 00:30:00,10.3768997,No Data,2457.6716309,103.0,105.810936,1603.9154053,1626.8114014,50.0036469,0.0
2022-09-30 09:00:00,13.0161982,No Data,2574.8918457,102.1999969,105.1999969,1302.230957,1339.4554443,50.0999985,0.0
2022-09-30 16:30:00,9.9075327,No Data,2539.6379395,103.0338669,105.8000031,1602.1184082,1681.9414063,49.8947258,0.0
2022-10-01 00:30:00,12.013895,No Data,2572.7338867,102.9000015,105.812973,1602.8884277,1635.1876221,50.0,0.0
2022-10-01 09:00:00,13.0576658,No Data,2529.3691406,102.3884659,105.3083572,1391.7408447,1412.1864014,49.8949089,0.0
2022-10-01 16:30:00,11.0269794,No Data,2550.8935547,102.6999969,105.5880127,1445.9328613,1489.4907227,49.9205093,0.0
2022-10-02 00:30:00,11.4206104,No Data,2536.9973145,102.9000015,105.9551849,1610.6384277,1646.9119873,50.3235817,0.0
2022-10-02 09:00:00,12.7969103,No Data,2560.6906738,102.4000015,105.3578491,1409.7005615,1419.7087402,49.9948425,0.0
2022-10-02 16:30:00,10.488925,No Data,2572.4414063,102.8609619,105.7516708,1515.9810791,1585.8085938,50.2890015,0.0
2022-10-03 00:30:00,11.9908676,No Data,2551.9599609,102.8488312,105.7836304,1608.8543701,1625.6933594,50.0,0.0
2022-10-03 09:00:00,12.0338163,No Data,2586.7478027,102.5999985,105.5003052,1469.1005859,1481.527832,50.0786057,0.0
2022-10-03 16:30:00,10.6125088,No Data,2549.0998535,102.9000015,105.7986832,1593.3580322,1644.8900146,50.1683083,0.0
2022-10-04 00:30:00,11.2412691,No Data,2550.8417969,103.1487198,106.0129623,1671.6243896,1724.2873535,50.1960907,0.0
2022-10-04 09:00:00,12.1800003,No Data,2532.9382324,102.5999985,105.6011276,1498.6021729,1500.4733887,50.0,0.0
2022-10-04 16:30:00,10.5223322,No Data,2544.4995117,102.6741104,105.724823,1495.9277344,1546.8270264,50.0299683,0.0
2022-10-05 00:30:00,11.4743633,No Data,2588.689209,103.0999985,105.9355621,1668.7122803,1683.3468018,49.9168968,0.0
2022-10-05 09:00:00,11.499114,No Data,2546.7749023,103.0,105.8507843,1586.8769531,1658.321167,50.0,0.0
2022-10-05 16:30:00,12.4499998,No Data,2538.701416,102.0999985,105.0,1218.9312744,1269.230957,49.5891266,0.0
2022-10-06 00:30:00,11.6677933,No Data,2559.1560059,102.8000031,105.5,1475.6630859,1497.3787842,50.1979179,0.0
2022-10-06 09:00:00,11.9861174,No Data,2522.6982422,102.6999969,105.5,1477.1619873,1509.4442139,50.0,0.0
2022-10-06 16:30:00,10.5799999,No Data,2544.3759766,102.5220337,105.337883,1408.3597412,1435.3731689,49.7911987,0.0
2022-10-07 00:30:00,12.0904808,No Data,2539.6496582,102.4255447,105.2302246,1301.1331787,1317.7578125,50.0,0.0
2022-10-07 11:19:22,,,,,,,,,0.0
2022-10-07 16:30:00,11.1248331,No Data,2535.3210449,102.3000031,105.1579437,1301.8753662,1325.3457031,50.0264244,0.0
2022-10-08 00:30:00,12.0628242,No Data,2532.3967285,102.3725433,105.0177994,1205.6569824,1246.2567139,50.0,0.0
2022-10-08 09:00:00,12.4251451,No Data,2573.104248,102.1999969,105.0999985,1229.0297852,1265.4870605,49.8735466,0.0
2022-10-08 16:30:00,11.7270737,No Data,2571.2619629,102.1999969,105.2454987,1371.2215576,1405.5253906,50.0,0.0
2022-10-09 00:30:00,11.9991207,No Data,2524.619873,102.5,105.4725647,1447.5443115,1456.230835,50.0,0.0
2022-10-09 09:00:00,12.1630268,No Data,2585.7680664,102.4000015,105.3950119,1370.0535889,1381.1352539,50.1034164,0.0
2022-10-09 16:30:00,10.7987328,No Data,2567.401123,102.5716934,105.5190659,1414.336792,1477.9786377,49.8300018,0.0
2022-10-10 00:30:00,11.7623978,No Data,2525.8496094,102.6886597,105.5078354,1457.4416504,1451.4700928,50.0,0.0
2022-10-10 09:00:00,11.4945536,No Data,2581.1687012,102.6614075,105.3664474,1385.4870605,1421.635376,50.2526894,0.0
2022-10-10 16:30:00,9.2909136,No Data,2524.1242676,102.813797,105.4524918,1474.022583,1512.479248,49.8578835,0.0
2022-10-11 00:30:00,13.4246597,No Data,2594.1052246,101.9000015,104.7015305,1125.0930176,1201.8040771,50.0,0.0
2022-10-11 09:00:00,12.5305023,No Data,2563.5524902,102.2928772,105.1992264,1324.0222168,1369.868042,50.0,0.0
2022-10-11 17:00:00,12.4925938,No Data,2563.0,102.3000031,105.1905289,1304.4891357,1316.9816895,50.3935699,0.0
2022-10-12 00:30:00,12.5369253,No Data,2558.6464844,102.0999985,104.998436,1274.5341797,1308.9272461,50.0,0.0
2022-10-12 09:00:00,13.3100004,No Data,2678.282959,101.9103928,104.8323975,1139.7502441,1205.2165527,50.0629349,0.0
2022-10-12 16:30:00,11.9960899,No Data,2686.0283203,102.1493454,105.0,1272.3310547,1323.451416,50.1895218,0.0
2022-10-13 00:30:00,12.3948936,No Data,2707.9475098,102.6816559,105.5309219,1514.2556152,1546.4482422,50.0,0.0
2022-10-13 09:00:00,13.5045033,No Data,2703.6621094,102.3805161,105.3639832,1372.3161621,1437.9986572,50.0,0.0
2022-10-13 16:30:00,11.9921703,No Data,2725.8974609,102.5999985,105.3005219,1396.5119629,1468.8465576,50.1448364,0.0
2022-10-14 00:30:00,12.0100002,No Data,2676.8552246,102.9507523,105.8000031,1623.6136475,1616.2990723,50.0,0.0
2022-10-14 09:00:00,12.9200945,No Data,2720.7412109,102.5,105.3549042,1425.1374512,1449.7518311,49.9024582,0.0
2022-10-14 16:30:00,11.7958517,No Data,2726.894043,102.7026138,105.6872864,1602.9342041,1627.5264893,50.1315689,0.0
2022-10-15 00:30:00,12.5078783,No Data,2681.689209,102.9000015,105.75177,1659.3709717,1708.4892578,50.0,0.0
2022-10-15 09:00:00,12.5560818,No Data,2737.0612793,102.8000031,105.6433487,1605.2298584,1652.644165,50.0,0.0
2022-10-15 16:30:00,12.4714947,No Data,2680.2966309,102.5924225,105.5687943,1532.1329346,1605.729248,49.90728,0.0
2022-10-16 00:30:00,12.04,No Data,2708.8950195,102.9000015,105.7781219,1681.2193604,1704.0994873,50.0,0.0
2022-10-16 09:00:00,12.5226383,No Data,2714.967041,102.6999969,105.6286621,1559.0911865,1598.4394531,49.9000015,0.0
2022-10-16 16:30:00,12.1765471,No Data,2676.9448242,102.6999969,105.5,1537.826416,1558.2722168,50.0,0.0
2022-10-17 00:30:00,11.9530392,No Data,2691.1730957,102.9199448,105.7573471,1628.0703125,1716.8416748,50.0,0.0
2022-10-17 09:00:00,12.0020361,No Data,2705.2648926,102.7782516,105.886528,1671.7247314,1739.5252686,49.7999992,0.0
2022-10-17 16:30:00,11.7863131,No Data,2690.3027344,103.0999985,105.9006882,1765.4609375,1785.9628906,50.0,0.0
2022-10-18 00:30:00,12.1826448,No Data,2732.3100586,103.0,105.8000031,1663.9006348,1687.9075928,50.0,0.0
2022-10-18 09:00:00,12.6586561,No Data,2665.0739746,102.6999969,105.4268188,1506.7906494,1489.0263672,50.0677071,0.0
2022-10-18 16:30:00,12.1760969,No Data,2685.8537598,102.5,105.2226181,1382.3514404,1420.7496338,50.0,0.0
2022-10-19 00:30:00,12.46,No Data,2718.1293945,102.6999969,105.4270325,1450.2890625,1473.1177979,50.0,0.0
2022-10-19 09:00:00,12.6668949,No Data,2657.8937988,102.6999969,105.4914703,1472.3077393,1498.5709229,50.0,0.0
2022-10-19 16:30:00,12.5921669,No Data,2729.2990723,102.4000015,105.2524185,1348.1304932,1413.3643799,49.7315826,0.0
2022-10-20 00:30:00,13.7669344,No Data,2729.3728027,102.5843353,105.3314514,1359.4056396,1393.3172607,50.1367836,0.0
2022-10-20 09:00:00,12.5273266,No Data,2806.4526367,102.9742813,105.875824,1620.1063232,1621.8354492,50.2759476,0.0
2022-10-20 16:30:00,6.4081798,No Data,2456.8720703,102.0,104.4485703,1019.5388184,1061.3286133,50.2398376,0.0
2022-10-21 00:30:00,13.0317116,No Data,2691.7929688,102.8950043,105.720253,1558.4980469,1600.767334,50.0,0.0
2022-10-21 09:00:00,9.8073006,No Data,2573.3898926,100.6153183,103.8210907,754.2605591,755.9390259,49.7102509,0.0
2022-10-21 16:30:00,13.9815331,No Data,2800.5495605,103.1780777,106.0718994,1647.4160156,1691.454834,50.2999992,0.0
2022-10-22 00:30:00,13.7752571,No Data,2819.7885742,103.4000015,106.3587341,1788.1491699,1815.4486084,50.1379509,0.0
2022-10-22 09:00:00,13.2410069,No Data,2829.109375,103.0194778,106.0,1549.8883057,1623.3591309,50.0,0.0
2022-10-22 16:30:00,12.9553299,No Data,2807.887207,103.2986145,106.1727905,1712.7131348,1721.9300537,50.0,0.0
2022-10-23 00:30:00,12.9780073,No Data,2768.5351563,103.3387756,106.2510147,1715.1580811,1762.8856201,50.0,0.0
2022-10-23 09:00:00,13.0019102,No Data,2782.932373,103.1100616,106.0999985,1614.4385986,1679.7893066,50.0,0.0
2022-10-23 16:30:00,12.0985165,No Data,2768.3666992,103.1382523,106.0029297,1638.1829834,1713.9404297,49.7999992,0.0
2022-10-24 00:30:00,12.7830315,No Data,2745.2058105,103.4000015,106.295105,1785.8056641,1805.8668213,49.9295006,0.0
2022-10-24 09:00:00,12.8699999,No Data,2740.0,103.1503372,106.2768555,1684.803833,1716.5577393,50.1632462,0.0
2022-10-24 16:30:00,14.9330463,No Data,2746.1020508,102.1999969,105.0999985,1294.8582764,1331.8631592,50.5,0.0
2022-10-25 00:30:00,15.5059681,No Data,2759.6774902,102.3000031,105.2654266,1302.9371338,1352.1168213,49.8150291,0.0
2022-10-25 09:00:00,15.5696917,No Data,2829.1030273,102.170639,105.1885376,1314.3254395,1353.7067871,50.0,0.0
2022-10-25 16:30:00,15.5190086,No Data,2823.418457,102.1880112,105.2942352,1336.7663574,1409.2541504,49.9551888,0.0
2022-10-26 00:30:00,15.5664968,No Data,2827.9001465,102.3386459,105.3421326,1423.6230469,1416.2507324,50.1549911,0.0
2022-10-26 09:00:00,15.3314562,No Data,2745.3178711,102.3730087,105.4050369,1418.1691895,1448.7819824,49.6675339,0.0
2022-10-26 16:30:00,14.8825817,No Data,2773.2072754,102.2415619,105.2211456,1317.2862549,1411.5395508,50.0993881,0.0
2022-10-27 00:30:00,14.0161343,No Data,2791.3364258,102.6999969,105.8368454,1524.0,1584.8061523,50.0,0.0
2022-10-27 09:00:00,14.9607935,No Data,2805.7844238,102.3000031,105.4001389,1399.7338867,1485.598999,50.4245758,0.0
2022-10-27 16:30:00,13.7330418,No Data,2774.7912598,102.4351807,105.8041687,1677.0738525,1730.2357178,50.01054,0.0
2022-10-28 00:30:00,14.5189342,No Data,2755.1657715,102.7443619,105.8703995,1651.6994629,1716.3410645,50.0,0.0
2022-10-28 09:00:00,14.4095201,No Data,2833.0,102.4758377,105.6999969,1546.9733887,1579.9246826,50.0,0.0
2022-10-28 16:30:00,13.569663,No Data,2803.7866211,102.5,105.4446487,1473.131958,1537.5776367,49.8844147,0.0
2022-10-29 00:30:00,14.0517216,No Data,2810.2353516,103.0737076,106.1248703,1794.1768799,1833.4696045,50.0,0.0
2022-10-29 09:00:00,13.9858541,No Data,2807.4104004,102.9754333,105.9000015,1687.2961426,1712.428833,50.0,0.0
2022-10-29 16:30:00,13.3349237,No Data,2776.5598145,102.5053558,105.6167908,1587.3144531,1644.0328369,49.7949104,0.0
2022-10-30 00:30:00,13.4808493,No Data,2753.9401855,102.9000015,105.9083176,1706.0627441,1778.682373,49.820076,0.0
2022-10-30 09:00:00,14.0021257,No Data,2758.4133301,102.6999969,105.9617767,1667.6884766,1705.4245605,49.7032356,0.0
2022-10-30 16:30:00,13.8418541,No Data,2792.7956543,102.7366409,105.682724,1603.3719482,1616.8786621,50.0,0.0
2022-10-31 00:30:00,14.3154478,No Data,2740.6186523,102.3313599,105.6226883,1540.9483643,1604.6049805,50.2986603,0.0
2022-10-31 09:00:00,14.4620409,No Data,2753.3833008,102.1603012,105.5,1477.0438232,1511.9302979,50.0,0.0
2022-10-31 16:30:00,14.9002295,No Data,2827.8032227,102.0,105.0,1294.8218994,1358.5733643,50.1579247,0.0
2022-11-01 00:30:00,14.5182524,No Data,2856.9194336,101.7658234,104.6615982,1245.8803711,1278.5002441,50.0,0.0
2022-11-01 09:00:00,13.9990902,No Data,2861.2106934,101.8433609,104.5335159,1188.8614502,1214.9696045,50.004982,0.0
2022-11-01 16:30:00,13.2460775,No Data,2811.2705078,102.4576111,105.1735001,1360.6607666,1410.0450439,50.2186508,0.0
2022-11-02 00:30:00,15.1130247,No Data,2894.659668,102.0180206,104.6720505,1324.6907959,1333.0931396,50.0828819,0.0
2022-11-02 09:00:00,15.4913521,No Data,2941.0,102.464035,105.4466095,1528.0310059,1564.0258789,50.3376427,0.0
2022-11-02 16:30:00,15.3891926,No Data,2888.579834,102.3000031,105.4610443,1487.5783691,1517.8345947,50.1776428,0.0
2022-11-03 00:30:00,15.6952286,No Data,2872.8254395,102.5,105.6954575,1524.5169678,1631.4332275,50.5083809,0.0
2022-11-03 09:00:00,15.9474773,No Data,2924.4487305,102.4136734,105.6241837,1496.0196533,1554.8013916,50.5474281,0.0
2022-11-03 16:30:00,12.0277929,No Data,2878.2998047,103.6226425,106.4564056,1845.4067383,1896.0883789,49.881485,0.0
2022-11-04 00:30:00,14.9276876,No Data,2917.3193359,102.3515015,105.6999969,1512.1711426,1546.2216797,50.2683868,0.0
2022-11-04 16:30:00,13.9946098,No Data,2903.6142578,103.081749,105.8894501,1666.6711426,1735.7110596,49.5999985,0.0
2022-11-05 00:30:00,15.9596796,No Data,2873.9624023,101.3000031,104.1802216,835.0218506,857.7072144,49.5270615,0.0
2022-11-05 09:00:00,15.7291946,No Data,3201.3188477,101.9288254,105.1402206,1295.2081299,1332.3660889,50.070179,0.0
2022-11-05 16:30:00,15.6690435,No Data,3175.9667969,102.6324234,105.6487198,1471.4726563,1532.0926514,49.9014778,0.0
2022-11-06 00:30:00,13.1302395,No Data,3182.9523926,102.3000031,104.8000031,1120.9520264,1155.151123,49.8105812,0.0
