time,LVCM2-FC503F,LVCM-TI-C503A-I.PV,LVCM2-FC503AS.PV,LVCM2-TC503T,LVCM2-TC503B,LVCM-PI-C503A-T.PV,LVCM-PI-C503A-B.PV,LVCM2-LC503,EDC
2022-08-27 02:20:00,12.1430845,No Data,2546.0012207,102.5,105.047142,1305.0932617,1357.3425293,50.0,
2022-08-27 02:30:00,12.1547108,No Data,2496.6081543,102.3375702,105.0114288,1335.2489014,1337.4700928,49.8357773,
2022-08-27 02:40:00,12.123703,No Data,2567.7243652,102.5,104.9885635,1258.4436035,1324.9511719,50.0,
2022-08-27 02:50:00,12.1000004,No Data,2501.7841797,102.5,104.9717407,1271.9128418,1313.4807129,50.1994629,
2022-08-27 03:00:00,12.1357956,No Data,2531.3232422,102.5,104.9549179,1261.5526123,1300.5552979,50.2770844,
2022-08-27 03:10:00,12.1618223,No Data,2515.5537109,102.5,104.9380951,1240.8112793,1286.9959717,49.9506226,
2022-08-27 03:20:00,12.135664,No Data,2496.7446289,102.4052429,104.9212723,1220.0699463,1273.4366455,50.0,
2022-08-27 03:30:00,12.1738167,No Data,2544.1057129,102.4000015,104.9044495,1225.3433838,1271.0180664,50.003521,
2022-08-27 03:40:00,12.1099997,No Data,2502.4833984,102.4000015,104.8876266,1230.7049561,1272.3815918,50.0,
2022-08-27 03:50:00,11.9044771,No Data,2557.2929688,102.4000015,104.8708038,1236.0665283,1273.7452393,49.9000015,
2022-08-27 04:00:00,11.9383059,No Data,2496.1740723,102.4000015,104.853981,1239.4302979,1274.5253906,50.0416336,
2022-08-27 04:10:00,11.8082066,No Data,2553.970459,102.4000015,104.8371582,1219.7661133,1268.5803223,50.0,
2022-08-27 04:20:00,11.8828011,No Data,2522.1574707,102.4000015,104.8203354,1200.1019287,1262.6352539,50.0,
2022-08-27 04:30:00,11.8065472,No Data,2555.6018066,102.3909302,104.8035126,1180.4377441,1256.6901855,50.0,
2022-08-27 04:40:00,11.8823481,No Data,2492.3059082,102.3538971,104.7866898,1162.7154541,1250.7451172,50.0,
2022-08-27 04:50:00,11.9034805,No Data,2545.4575195,102.3168564,104.7698669,1160.2023926,1244.8000488,50.0113106,
2022-08-27 05:00:00,11.8915339,No Data,2501.0358887,102.3000031,104.7530441,1157.689209,1238.8548584,50.0,
2022-08-27 05:10:00,11.7921801,No Data,2552.6289063,102.3000031,104.7362213,1155.1761475,1232.90979,50.0,
2022-08-27 05:20:00,11.7991371,No Data,2493.7949219,102.3000031,104.7193985,1176.1223145,1226.9647217,50.0289726,
2022-08-27 05:30:00,11.9302397,No Data,2563.4060059,102.3000031,104.7025757,1198.8364258,1221.0196533,50.0,
2022-08-27 05:40:00,11.8308649,No Data,2506.7731934,102.3000031,104.7154846,1208.9674072,1252.6173096,50.0831184,
2022-08-27 05:50:00,11.8112202,No Data,2538.7197266,102.3000031,104.7337799,1210.5889893,1246.9359131,50.0,
2022-08-27 06:00:00,11.8895292,No Data,2540.6118164,102.3000031,104.7520676,1212.2106934,1219.8551025,50.0,
2022-08-27 06:10:00,11.8400393,No Data,2510.8891602,102.3075027,104.7703629,1217.770874,1251.901123,50.1981506,
2022-08-27 06:20:00,11.7751904,No Data,2566.3122559,102.3459625,104.7886581,1227.0665283,1267.7220459,50.2754974,
2022-08-27 06:30:00,11.8974152,No Data,2504.7973633,102.3844223,104.8069458,1236.3620605,1283.5430908,50.0,
2022-08-27 06:40:00,11.8842897,No Data,2553.1096191,102.4246216,104.8252411,1245.6577148,1299.3640137,50.0999985,
2022-08-27 06:50:00,11.8481388,No Data,2489.2495117,102.4659958,104.8435364,1265.7026367,1295.022583,50.1035728,
2022-08-27 07:00:00,11.8817797,No Data,2511.2473145,102.4617844,104.8618317,1286.1584473,1288.3557129,50.0,
2022-08-27 07:10:00,11.7946672,No Data,2562.701416,102.4159775,104.8801193,1259.5855713,1314.1915283,50.0070992,
2022-08-27 07:20:00,11.8534613,No Data,2511.4992676,102.4811935,104.8984146,1218.4304199,1293.282959,50.0940437,
2022-08-27 07:30:00,11.8807058,No Data,2511.4616699,102.5,104.8009338,1224.5429688,1273.2969971,50.0,
2022-08-27 07:40:00,11.8314886,No Data,2557.7919922,102.5,104.8319397,1246.7019043,1283.2250977,50.1051674,
2022-08-27 07:50:00,11.8060236,No Data,2524.2783203,102.5,104.8629456,1258.848999,1293.1530762,50.0,
2022-08-27 08:00:00,11.8434591,No Data,2515.4448242,102.4538422,104.8939514,1288.2327881,1321.0041504,50.2000008,
2022-08-27 08:10:00,12.0084734,No Data,2558.0236816,102.4664307,104.9249573,1250.7333984,1284.8167725,50.1028976,
2022-08-27 08:20:00,12.04,No Data,2505.7338867,102.4274673,104.9559631,1230.5393066,1270.9697266,50.0596275,
2022-08-27 08:30:00,12.0429831,No Data,2524.0705566,102.3508453,104.9869766,1269.3034668,1312.7799072,49.7999992,
2022-08-27 08:40:00,12.0432243,No Data,2550.4487305,102.3512878,105.0235062,1299.0825195,1381.9786377,50.012291,
