time,LVCM2-FC503F,LVCM-TI-C503A-I.PV,LVCM2-FC503AS.PV,LVCM2-TC503T,LVCM2-TC503B,LVCM-PI-C503A-T.PV,LVCM-PI-C503A-B.PV,LVCM2-LC503,EDC
2023-12-23 05:30:00,15.0100002,110.1265335,1779.6940918,102.2514038,105.7263412,1425.8154297,1455.9628906,50.5999985,
2023-12-23 05:40:00,14.9255161,110.1538925,1807.3933105,102.3000031,105.7319946,1445.5981445,1477.0653076,50.5,
2023-12-23 05:50:00,14.9693775,110.1812515,1809.7904053,102.3000031,105.7376404,1433.9573975,1469.3352051,49.460701,
2023-12-23 06:00:00,14.9665184,110.2086105,1783.8933105,102.3826218,105.7432938,1443.7528076,1419.614502,49.2999992,
2023-12-23 06:10:00,14.9549532,110.2359695,1808.8006592,102.3721848,105.7489395,1396.3977051,1429.3446045,50.5302658,
2023-12-23 06:20:00,15.0084772,110.2633286,1803.6099854,102.3570251,105.7545929,1398.0106201,1439.074585,50.933918,
2023-12-23 06:30:00,14.9567385,110.2906799,1820.7908936,102.3013382,105.7602463,1399.6234131,1448.8046875,50.4085007,
2023-12-23 06:40:00,14.9720163,110.3180389,1786.104126,102.2840576,105.765892,1401.105957,1425.9349365,49.7000008,
2023-12-23 06:50:00,14.9884405,110.3453979,1775.7000732,102.3000031,105.7715454,1401.8288574,1402.3973389,49.5551643,
2023-12-23 07:00:00,14.9534636,110.372757,1812.7937012,102.3000031,105.7771912,1428.685791,1482.1317139,49.6276932,
2023-12-23 07:10:00,15.0094519,110.400116,1816.3536377,102.3706741,105.7828445,1408.1894531,1452.1600342,49.5473976,
2023-12-23 07:20:00,15.0230112,110.427475,1785.2089844,102.3128586,105.7884903,1417.9599609,1456.3999023,50.5755501,
2023-12-23 07:30:00,14.9929619,110.454834,1806.5870361,102.3000031,105.7941437,1430.6176758,1468.0733643,50.3195457,
2023-12-23 07:40:00,15.0362806,110.482193,1801.8952637,102.4000015,105.7997894,1431.3771973,1466.9342041,49.6298332,
2023-12-23 07:50:00,14.9715137,110.509552,1828.2575684,102.3030319,105.8054428,1424.802002,1459.4018555,49.7103043,
2023-12-23 08:00:00,15.0300007,110.536911,1786.3432617,102.3514633,105.8110886,1412.5887451,1457.4445801,50.2487183,
2023-12-23 08:10:00,14.9838324,110.56427,1774.34375,102.4000015,105.8167419,1420.2277832,1476.5272217,50.2000008,
2023-12-23 08:20:00,14.9309635,110.591629,1826.2030029,102.4000015,105.8223877,1426.3114014,1468.0721436,50.2086143,
2023-12-23 08:30:00,15.0604973,110.618988,1797.4047852,102.4000015,105.8280411,1440.7110596,1495.1860352,49.7658119,
2023-12-23 08:40:00,14.9221983,110.646347,1772.0,102.4000015,105.8336868,1455.1105957,1499.4127197,49.6315498,
2023-12-23 08:50:00,15.0040207,110.6737061,1824.901001,102.4000015,105.8393402,1451.9918213,1475.4645996,50.081768,
2023-12-23 09:00:00,15.0180521,110.7010651,1822.5802002,102.4000015,105.8449936,1499.1022949,1510.5845947,50.2000008,0.0
2023-12-23 09:10:00,15.0321369,110.7284241,1794.8962402,102.4000015,105.8506393,1484.1796875,1493.5386963,50.0,
2023-12-23 09:20:00,14.98036,110.7557831,1781.8984375,102.5405655,105.8562927,1469.2572021,1501.3649902,50.0040588,
2023-12-23 09:30:00,15.0752659,110.7831421,1759.6032715,102.5,105.8619385,1442.3588867,1453.3961182,50.0431595,
2023-12-23 09:40:00,14.8800001,110.8105011,1776.104126,102.5,105.8675919,1439.1474609,1500.6497803,50.1378593,
2023-12-23 09:50:00,15.0267477,110.8378601,1827.3712158,102.4922943,105.8732376,1453.1982422,1503.0181885,50.5829086,
2023-12-23 10:00:00,14.9883528,110.8652191,1782.640625,102.4000015,105.878891,1467.2489014,1510.8779297,50.5,
2023-12-23 10:10:00,15.0377359,110.8925781,1762.15625,102.4916153,105.8845367,1456.2955322,1542.4224854,50.0489235,
2023-12-23 10:20:00,15.0543652,110.9199371,1836.2008057,102.4000015,105.8901901,1475.3930664,1480.6136475,49.770153,
2023-12-23 10:30:00,15.0208664,110.9472961,1789.4876709,102.4000015,105.8958359,1481.0527344,1481.9875488,49.7586327,
2023-12-23 10:40:00,15.0234594,110.9746552,1823.9200439,102.380249,105.9000015,1491.791748,1490.6040039,49.8297157,
2023-12-23 10:50:00,15.0181065,111.0020065,1775.6209717,102.3058014,105.9000015,1500.600708,1546.3787842,49.5,
2023-12-23 11:00:00,14.9809723,111.0293655,1813.697876,102.3457947,105.9000015,1485.3060303,1522.6464844,49.4100723,
2023-12-23 11:10:00,15.0340366,111.0567245,1816.8059082,102.3857956,105.9000015,1478.3435059,1508.359375,50.3870697,
2023-12-23 11:20:00,15.0193853,111.0840836,1801.7637939,102.4000015,105.9000015,1527.1312256,1557.2689209,51.1020775,
2023-12-23 11:30:00,15.0262728,111.1114426,1770.7078857,102.4633484,105.9000015,1536.3270264,1566.057373,50.2775116,
2023-12-23 11:40:00,14.9608622,111.1388016,1822.4152832,102.4631042,105.9000015,1520.5537109,1547.71521,50.1975746,
2023-12-23 11:50:00,15.0663023,111.1661606,1770.1047363,102.4289246,105.9000015,1504.7802734,1529.3730469,50.6947632,
2023-12-23 12:00:00,14.9729929,111.1935196,1799.831543,102.408165,105.9000015,1538.0651855,1552.4044189,52.0897598,
2023-12-23 12:10:00,14.9941549,111.2128448,1803.2674561,102.4813309,105.9000015,1501.3623047,1526.6085205,52.2034874,
2023-12-23 12:20:00,15.0582714,111.2296753,1781.260376,102.461731,105.9000015,1513.3280029,1531.5202637,52.3579178,
2023-12-23 12:30:00,14.9812403,111.2465057,1781.251709,102.5,105.9000015,1492.5325928,1518.4058838,52.041378,
2023-12-23 12:40:00,15.0189943,111.2633362,1808.1005859,102.5,105.9000015,1471.7371826,1505.2915039,52.3806801,
2023-12-23 12:50:00,15.0161371,111.2801666,1819.3481445,102.5,105.9000015,1494.0220947,1505.512207,52.2511368,
2023-12-23 13:00:00,14.9969893,111.2969971,1797.2025146,102.5,105.8694687,1463.7729492,1514.4890137,52.8203621,
2023-12-23 13:10:00,14.9609556,111.3138275,1804.0754395,102.5318832,105.8372116,1486.2352295,1495.7307129,53.5947418,
2023-12-23 13:20:00,14.923048,111.330658,1787.3140869,102.3076859,105.8049545,1430.3725586,1437.6772461,55.5106125,
2023-12-23 13:30:00,15.453948,111.3474884,1811.248291,102.4000015,105.7935867,1452.9844971,1502.2492676,51.6315308,
2023-12-23 13:40:00,15.5799999,111.3643188,1813.4995117,102.2158813,105.7860107,1398.6627197,1435.3532715,50.7000008,
2023-12-23 13:50:00,15.6025629,111.3811493,1800.5109863,102.3000031,105.7784348,1434.5827637,1468.8409424,49.7951088,
