time,LVCM2-FC503F,LVCM-TI-C503A-I.PV,LVCM2-FC503AS.PV,LVCM2-TC503T,LVCM2-TC503B,LVCM-PI-C503A-T.PV,LVCM-PI-C503A-B.PV,LVCM2-LC503,EDC
2023-12-29 16:30:00,15.6546135,115.0326614,1881.2124023,103.27491,106.3656845,1834.2473145,1857.5131836,49.0663834,0.0
2023-12-29 16:30:00,15.6546135,115.0326614,1881.2124023,103.27491,106.3656845,1834.2473145,1857.5131836,49.0663834,0.0
2023-12-30 00:30:00,15.9949903,113.9249649,1883.2103271,102.8427124,106.4206924,1793.0524902,1825.7110596,50.1816673,0.27
2023-12-30 00:30:00,15.9949903,113.9249649,1883.2103271,102.8427124,106.4206924,1793.0524902,1825.7110596,50.1816673,0.27
2023-12-30 09:00:00,10.9718571,94.4052582,1526.8453369,103.8212051,106.350174,1769.6616211,1795.4859619,48.5537415,0.31
2023-12-30 09:00:00,10.9718571,94.4052582,1526.8453369,103.8212051,106.350174,1769.6616211,1795.4859619,48.5537415,0.31
2023-12-30 16:30:00,17.0126247,112.6786423,1600.7578125,103.2357864,105.3209152,1402.3635254,1413.604248,51.3616219,0.0
2023-12-30 16:30:00,17.0126247,112.6786423,1600.7578125,103.2357864,105.3209152,1402.3635254,1413.604248,51.3616219,0.0
2023-12-31 00:30:00,16.1100006,118.0736847,1586.6791992,103.1037521,105.3887558,1409.5466309,1416.2421875,54.1827278,0.0
2023-12-31 00:30:00,16.1100006,118.0736847,1586.6791992,103.1037521,105.3887558,1409.5466309,1416.2421875,54.1827278,0.0
2023-12-31 09:00:00,15.8930149,118.5767746,1596.5197754,103.1999969,105.5999985,1449.5175781,1437.5811768,49.6446075,0.0
2023-12-31 09:00:00,15.8930149,118.5767746,1596.5197754,103.1999969,105.5999985,1449.5175781,1437.5811768,49.6446075,0.0
2023-12-31 16:30:00,15.1991348,119.5918121,1480.3144531,103.001358,105.4359894,1370.5991211,1386.8366699,49.3895111,0.31
2023-12-31 16:30:00,15.1991348,119.5918121,1480.3144531,103.001358,105.4359894,1370.5991211,1386.8366699,49.3895111,0.31
2024-01-01 00:30:00,15.2978249,118.979248,1523.2376709,103.1999969,105.5277405,1489.1937256,1510.3800049,50.4230232,0.0
2024-01-01 00:30:00,15.2978249,118.979248,1523.2376709,103.1999969,105.5277405,1489.1937256,1510.3800049,50.4230232,0.0
2024-01-01 09:00:00,16.1215477,116.8331909,1502.0672607,102.8109055,105.2281036,1301.1168213,1299.2574463,49.8013687,0.0
2024-01-01 09:00:00,16.1215477,116.8331909,1502.0672607,102.8109055,105.2281036,1301.1168213,1299.2574463,49.8013687,0.0
2024-01-01 16:30:00,15.7239227,117.5251389,1493.2796631,102.9000015,105.3053665,1360.1293945,1374.3331299,51.1131744,0.37
2024-01-01 16:30:00,15.7239227,117.5251389,1493.2796631,102.9000015,105.3053665,1360.1293945,1374.3331299,51.1131744,0.37
2024-01-02 01:20:00,15.6999998,117.4128723,1503.7546387,102.8000031,105.1306458,1283.4431152,1291.2091064,49.7561722,
2024-01-02 01:21:08,,,,,,,,,0.0
2024-01-02 09:00:00,15.9871273,117.0297852,1458.7850342,102.7329712,105.0982971,1231.1381836,1254.9057617,50.1541519,0.0
2024-01-02 09:00:00,15.9871273,117.0297852,1458.7850342,102.7329712,105.0982971,1231.1381836,1254.9057617,50.1541519,0.0
2024-01-02 16:30:00,15.2530346,118.2212219,1582.7927246,103.0160446,105.5999985,1446.0369873,1466.3588867,50.9974098,0.25
2024-01-02 16:30:00,15.2530346,118.2212219,1582.7927246,103.0160446,105.5999985,1446.0369873,1466.3588867,50.9974098,0.25
2024-01-03 00:30:00,15.4803085,116.9886169,1812.5991211,103.3000031,105.7624817,1548.2509766,1565.347168,48.9219971,0.0
2024-01-03 00:30:00,15.4803085,116.9886169,1812.5991211,103.3000031,105.7624817,1548.2509766,1565.347168,48.9219971,0.0
2024-01-03 09:00:00,15.5025673,115.7494431,1822.1551514,103.3000031,105.647583,1542.6223145,1555.9294434,50.739872,0.0
2024-01-03 09:00:00,15.5025673,115.7494431,1822.1551514,103.3000031,105.647583,1542.6223145,1555.9294434,50.739872,0.0
2024-01-03 16:30:00,15.4534674,117.5047607,2017.0938721,104.0999985,106.5416107,1891.1477051,1911.7548828,52.7092171,0.0
2024-01-03 16:30:00,15.4534674,117.5047607,2017.0938721,104.0999985,106.5416107,1891.1477051,1911.7548828,52.7092171,0.0
2024-01-04 00:30:00,15.7856302,115.4193268,2026.8966064,103.8000031,106.2778244,1706.5931396,1738.0627441,50.1758766,0.0
2024-01-04 00:30:00,15.7856302,115.4193268,2026.8966064,103.8000031,106.2778244,1706.5931396,1738.0627441,50.1758766,0.0
2024-01-04 09:00:00,15.8230209,115.0030289,2016.8989258,103.7629776,106.2592316,1672.4970703,1737.8256836,50.380909,0.0
2024-01-04 09:00:00,15.8230209,115.0030289,2016.8989258,103.7629776,106.2592316,1672.4970703,1737.8256836,50.380909,0.0
2024-01-04 16:30:00,15.4970169,117.2365189,1996.8728027,104.4431992,106.8000031,2033.4830322,2063.9025879,50.2000008,0.0
2024-01-04 16:30:00,15.4970169,117.2365189,1996.8728027,104.4431992,106.8000031,2033.4830322,2063.9025879,50.2000008,0.0
2024-01-05 01:30:00,15.5964708,121.85466,1991.3243408,104.8000031,107.2321091,2108.8830566,2126.7897949,50.0482788,0.0
2024-01-05 01:30:00,15.5964708,121.85466,1991.3243408,104.8000031,107.2321091,2108.8830566,2126.7897949,50.0482788,0.0
2024-01-05 09:00:00,15.5176392,122.6384277,2007.5789795,105.2247543,107.6999969,2291.7944336,2313.6206055,50.0,0.0
2024-01-05 09:00:00,15.5176392,122.6384277,2007.5789795,105.2247543,107.6999969,2291.7944336,2313.6206055,50.0,0.0
2024-01-05 16:30:00,13.2168179,125.0076828,1808.7158203,105.4000015,107.6616669,2333.3044434,2369.416748,50.9585037,0.0
2024-01-05 16:30:00,13.2168179,125.0076828,1808.7158203,105.4000015,107.6616669,2333.3044434,2369.416748,50.9585037,0.0
2024-01-06 00:30:00,13.9838276,122.9565506,1816.4211426,104.9627838,107.273941,2160.4504395,2186.7624512,50.1410408,0.18
2024-01-06 00:30:00,13.9838276,122.9565506,1816.4211426,104.9627838,107.273941,2160.4504395,2186.7624512,50.1410408,0.18
2024-01-06 09:00:00,14.5074921,121.3761826,1792.876709,104.5999985,106.917778,1993.5825195,2049.8046875,49.8775368,0.28
2024-01-06 09:00:00,14.5074921,121.3761826,1792.876709,104.5999985,106.917778,1993.5825195,2049.8046875,49.8775368,0.28
2024-01-06 16:30:00,14.7360401,122.8909149,1786.1270752,104.6170654,107.1999969,2078.6091309,2116.550293,50.4157486,0.0
2024-01-06 16:30:00,14.7360401,122.8909149,1786.1270752,104.6170654,107.1999969,2078.6091309,2116.550293,50.4157486,0.0
2024-01-07 00:30:00,15.1210909,121.4987564,1812.5080566,104.487175,107.0,2007.8594971,2037.7279053,50.1023445,0.13
2024-01-07 00:30:00,15.1210909,121.4987564,1812.5080566,104.487175,107.0,2007.8594971,2037.7279053,50.1023445,0.13
2024-01-07 09:00:00,15.4699993,121.1690063,1981.3192139,105.1864624,107.6789017,2246.6652832,2285.4924316,50.036171,0.0
2024-01-07 09:00:00,15.4699993,121.1690063,1981.3192139,105.1864624,107.6789017,2246.6652832,2285.4924316,50.036171,0.0
2024-01-07 16:30:00,15.5554848,120.7528229,2021.4716797,105.1220627,107.664505,2251.5881348,2287.7131348,51.2911148,0.0
2024-01-07 16:30:00,15.5554848,120.7528229,2021.4716797,105.1220627,107.664505,2251.5881348,2287.7131348,51.2911148,0.0
2024-01-08 00:30:00,15.6319618,118.8719864,2046.7399902,104.6999969,107.1999969,2068.5029297,2091.8261719,50.2000008,0.04
2024-01-08 00:30:00,15.6319618,118.8719864,2046.7399902,104.6999969,107.1999969,2068.5029297,2091.8261719,50.2000008,0.04
2024-01-08 09:00:00,15.6403809,118.0565643,2027.3444824,104.565773,107.0514832,1992.3222656,2041.5653076,51.6708794,0.0
2024-01-08 09:00:00,15.6403809,118.0565643,2027.3444824,104.565773,107.0514832,1992.3222656,2041.5653076,51.6708794,0.0
2024-01-08 16:30:00,9.1765871,117.9071732,1339.8413086,103.7632675,107.7871399,1727.145874,2650.3564453,80.6035233,0.0
2024-01-08 16:30:00,9.1765871,117.9071732,1339.8413086,103.7632675,107.7871399,1727.145874,2650.3564453,80.6035233,0.0
2024-01-09 00:30:00,18.0730667,121.4605179,2129.0,104.8907089,107.1999969,2217.9746094,2225.2746582,50.0,0.0
2024-01-09 00:30:00,18.0730667,121.4605179,2129.0,104.8907089,107.1999969,2217.9746094,2225.2746582,50.0,0.0
2024-01-09 09:00:00,17.9684143,121.0981216,2114.1298828,104.9477692,107.2187042,2174.0727539,2192.7768555,50.1356926,0.0
2024-01-09 09:00:00,17.9684143,121.0981216,2114.1298828,104.9477692,107.2187042,2174.0727539,2192.7768555,50.1356926,0.0
2024-01-09 16:30:00,16.5084972,122.9783707,2091.9072266,105.4000015,107.6002884,2334.373291,2344.6652832,49.9038696,0.04
2024-01-09 16:30:00,16.5084972,122.9783707,2091.9072266,105.4000015,107.6002884,2334.373291,2344.6652832,49.9038696,0.04
2024-01-10 00:30:00,16.0878944,121.3197479,2076.3942871,104.8592224,107.1375198,2183.6201172,2187.1464844,49.9820824,0.0
2024-01-10 00:30:00,16.0878944,121.3197479,2076.3942871,104.8592224,107.1375198,2183.6201172,2187.1464844,49.9820824,0.0
2024-01-10 09:00:00,16.6852207,119.8127823,2055.9301758,104.6999969,107.0554199,2094.869873,2103.1213379,50.1243057,0.0
2024-01-10 09:00:00,16.6852207,119.8127823,2055.9301758,104.6999969,107.0554199,2094.869873,2103.1213379,50.1243057,0.0
2024-01-10 16:30:00,15.9626579,121.7995377,2069.111084,105.3810349,107.5619278,2413.7172852,2396.8349609,49.9800148,0.02
2024-01-10 16:30:00,15.9626579,121.7995377,2069.111084,105.3810349,107.5619278,2413.7172852,2396.8349609,49.9800148,0.02
2024-01-11 00:30:00,15.9807539,119.914917,2156.4265137,105.0,107.3000031,2200.5827637,2239.0,50.0,0.0
2024-01-11 00:30:00,15.9807539,119.914917,2156.4265137,105.0,107.3000031,2200.5827637,2239.0,50.0,0.0
2024-01-11 09:00:00,17.4682026,118.8400574,2234.9584961,105.0263367,107.2491074,2194.0588379,2214.6967773,50.1184464,0.0
2024-01-11 09:00:00,17.4682026,118.8400574,2234.9584961,105.0263367,107.2491074,2194.0588379,2214.6967773,50.1184464,0.0
2024-01-11 16:30:00,17.3176689,120.2457504,2220.1120605,105.1660538,107.6297226,2275.6149902,2311.5466309,50.155056,0.01
2024-01-11 16:30:00,17.3176689,120.2457504,2220.1120605,105.1660538,107.6297226,2275.6149902,2311.5466309,50.155056,0.01
2024-01-12 00:30:00,17.4978428,119.6382065,2214.8962402,105.0999985,107.4784546,2243.4892578,2291.8496094,49.6974068,0.0
2024-01-12 00:30:00,17.4978428,119.6382065,2214.8962402,105.0999985,107.4784546,2243.4892578,2291.8496094,49.6974068,0.0
2024-01-12 09:00:00,17.4276752,118.8864136,2209.2712402,104.8000031,107.2416763,2107.7929688,2165.7687988,50.14748,0.0
2024-01-12 09:00:00,17.4276752,118.8864136,2209.2712402,104.8000031,107.2416763,2107.7929688,2165.7687988,50.14748,0.0
2024-01-12 16:30:00,15.5401497,121.5345688,1977.3295898,105.3990707,107.5999985,2352.9245605,2415.6181641,50.0746574,0.0
2024-01-12 16:30:00,15.5401497,121.5345688,1977.3295898,105.3990707,107.5999985,2352.9245605,2415.6181641,50.0746574,0.0
2024-01-13 00:30:00,15.522706,120.3141861,1984.5649414,105.1616974,107.2837601,2264.7607422,2274.6928711,50.0,0.0
2024-01-13 00:30:00,15.522706,120.3141861,1984.5649414,105.1616974,107.2837601,2264.7607422,2274.6928711,50.0,0.0
2024-01-13 09:00:00,17.0069523,119.0477142,2105.5241699,104.7700806,107.1935654,2126.9848633,2162.7980957,50.0,0.0
2024-01-13 09:00:00,17.0069523,119.0477142,2105.5241699,104.7700806,107.1935654,2126.9848633,2162.7980957,50.0,0.0
2024-01-13 16:30:00,15.9497318,120.915596,2004.2723389,104.9437637,107.5864334,2282.6889648,2314.3640137,50.0,0.0
2024-01-13 16:30:00,15.9497318,120.915596,2004.2723389,104.9437637,107.5864334,2282.6889648,2314.3640137,50.0,0.0
2024-01-14 00:30:00,14.9993553,121.2437286,2005.0,105.3699951,107.9734879,2367.119873,2403.715332,49.0,0.0
2024-01-14 00:30:00,14.9993553,121.2437286,2005.0,105.3699951,107.9734879,2367.119873,2403.715332,49.0,0.0
2024-01-14 09:00:00,15.7823143,119.7414169,2015.3071289,104.5,107.0552673,2037.6345215,2075.8249512,49.8724518,0.0
2024-01-14 09:00:00,15.7823143,119.7414169,2015.3071289,104.5,107.0552673,2037.6345215,2075.8249512,49.8724518,0.0
2024-01-14 16:30:00,14.9030514,121.241684,1986.2784424,105.2830887,107.9403305,2476.9233398,2483.5341797,49.9276123,0.0
2024-01-14 16:30:00,14.9030514,121.241684,1986.2784424,105.2830887,107.9403305,2476.9233398,2483.5341797,49.9276123,0.0
2024-01-15 00:30:00,15.221509,120.3221283,2024.3868408,105.3082275,107.8581161,2441.6496582,2453.345459,50.0367355,0.01
2024-01-15 00:30:00,15.221509,120.3221283,2024.3868408,105.3082275,107.8581161,2441.6496582,2453.345459,50.0367355,0.01
2024-01-15 09:00:00,15.2270031,119.9956207,1952.8001709,104.9676895,107.4307251,2219.3088379,2250.6169434,49.8540001,0.0
2024-01-15 09:00:00,15.2270031,119.9956207,1952.8001709,104.9676895,107.4307251,2219.3088379,2250.6169434,49.8540001,0.0
2024-01-15 16:30:00,13.9578438,121.8466797,1841.1224365,105.3000031,107.8669128,2396.4760742,2420.4309082,49.6106148,0.0
2024-01-15 16:30:00,13.9578438,121.8466797,1841.1224365,105.3000031,107.8669128,2396.4760742,2420.4309082,49.6106148,0.0
2024-01-16 00:30:00,13.9762697,121.0018311,1783.2635498,105.0,107.5999985,2217.546875,2243.7573242,50.0,0.01
2024-01-16 00:30:00,13.9762697,121.0018311,1783.2635498,105.0,107.5999985,2217.546875,2243.7573242,50.0,0.01
2024-01-16 09:00:00,14.9641733,119.9338531,1810.7983398,104.35952,106.8155746,1934.4885254,1956.1337891,50.0,0.0
2024-01-16 09:00:00,14.9641733,119.9338531,1810.7983398,104.35952,106.8155746,1934.4885254,1956.1337891,50.0,0.0
2024-01-16 16:30:00,15.2274113,120.1995621,1817.720459,104.6581421,106.9950485,2070.7416992,2088.7756348,49.9578857,0.0
2024-01-16 16:30:00,15.2274113,120.1995621,1817.720459,104.6581421,106.9950485,2070.7416992,2088.7756348,49.9578857,0.0
2024-01-17 00:30:00,14.4267817,120.2866287,1807.9685059,104.9000015,107.3852539,2212.7451172,2207.8735352,50.0,0.0
2024-01-17 00:30:00,14.4267817,120.2866287,1807.9685059,104.9000015,107.3852539,2212.7451172,2207.8735352,50.0,0.0
2024-01-17 09:00:00,14.9739256,120.1474152,1982.8833008,105.4000015,107.8480988,2390.892334,2412.6037598,50.1109505,0.0
2024-01-17 09:00:00,14.9739256,120.1474152,1982.8833008,105.4000015,107.8480988,2390.892334,2412.6037598,50.1109505,0.0
2024-01-17 16:30:00,14.314846,120.6216812,1998.1020508,105.5,107.8308105,2420.894043,2459.1108398,49.8440819,0.02
2024-01-17 16:30:00,14.314846,120.6216812,1998.1020508,105.5,107.8308105,2420.894043,2459.1108398,49.8440819,0.02
2024-01-18 00:30:00,15.9862213,117.9455719,2110.0,104.6999969,107.2715836,2187.3815918,2163.0371094,50.0,0.0
2024-01-18 00:30:00,15.9862213,117.9455719,2110.0,104.6999969,107.2715836,2187.3815918,2163.0371094,50.0,0.0
2024-01-18 09:00:00,16.4853878,116.3618546,2205.1074219,104.8000031,107.2351685,2151.1687012,2182.0585938,49.9263573,0.0
